Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted)
2.0,-55295.10888995039,-26129.79276535425,-44711.71435257368,-28598.31942299836,-9975.605902147998,-13065.645166116376,-187500.02235174447,-11479.274806889867,-24088.072668084227,8253.828675011238,-20403.164077182304,-25824.6467500504,6978.281674180231,-12470.306452549274,-20738.14967133399,-36779.54963201877,0.108,1.008,0.166,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032226.856572,0.0,2023-09-29 19:03:46.856
4.0,-55298.43929987423,-26143.85201261664,-44699.21972742316,-28565.44000690461,-9954.25998619318,-13047.92023276332,-187500.02235174447,-11464.612062527189,-24084.362278504646,8223.05032289628,-20500.93060742982,-25824.53499132812,6983.824906805147,-12478.777763697835,-20737.05443585568,-36787.21628036693,0.108,1.008,0.166,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032226.856581,0.0,2023-09-29 19:03:46.856
6.0,-55286.65993054628,-26121.433212927965,-44717.01171600958,-28595.056068307887,-9969.235654978234,-13054.849273544463,-187500.02235174447,-11476.950225466517,-24082.752952903866,8242.451637083488,-20414.876391276885,-25828.468898352254,6975.532409612229,-12467.579539725726,-20738.06026435617,-36771.34654180367,0.108,1.008,0.166,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032226.856585,0.0,2023-09-29 19:03:46.856
8.0,-55294.41598587227,-26157.397169756558,-44713.99423050812,-28574.961850042564,-9959.73616358473,-13045.841520528977,-187500.02235174447,-11466.243739872423,-24089.05614484026,8229.644087510596,-20511.167706390348,-25835.129718199936,6968.75983104227,-12482.130525366132,-20743.737607447816,-36779.59433550768,0.108,1.008,0.16,192.0,1.5,48.0,15.5,64.0,2.5,0.0,0.0,0.0,0.0,1696032226.856589,0.0,2023-09-29 19:03:46.856
10.0,-55285.989378212624,-26103.28359643025,-44726.77942833656,-28598.408829976182,-9974.331852714044,-13060.191340469282,-187500.02235174447,-11481.219408657482,-24094.599377465176,8258.58959658022,-20409.757841796614,-25837.45429962329,6968.335147897619,-12468.138333337109,-20746.53157550473,-36763.858707411135,0.108,1.008,0.16,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032226.856592,0.0,2023-09-29 19:03:46.856
12.0,-55310.24102094663,-26183.39224855808,-44708.920384516765,-28579.52160591145,-9958.17154147286,-13048.322564163514,-187500.02235174447,-11470.5576265523,-24088.49735122888,8224.10085488568,-20523.28235188512,-25831.68754955382,6974.817153789659,-12477.61547298616,-20745.05636037068,-36786.54572803328,0.108,1.008,0.16,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032226.856595,0.0,2023-09-29 19:03:46.856
14.0,-55311.313904680486,-26079.568395563176,-44719.38100092185,-28595.167827030164,-9973.549541658109,-13067.05332601706,-187500.02235174447,-11481.778202268864,-24087.91620587304,8236.170796891547,-20415.94927501074,-25850.284200940638,6970.391508387507,-12480.968234654456,-20739.28961030121,-36763.23285856639,0.108,1.008,0.16,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032226.856598,0.0,2023-09-29 19:03:46.856
16.0,-55301.792061542525,-26192.020021917822,-44710.529710117546,-28592.955004329087,-9961.278433952146,-13061.286575947594,-187500.02235174447,-11475.720879521476,-24098.39917402258,8201.86086915265,-20521.98595070672,-25848.764282317672,6971.419688632452,-12496.078013906244,-20745.704560959883,-36793.72063800343,0.108,1.008,0.16,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032226.916926,0.0,2023-09-29 19:03:46.916
18.0,-55303.043759232016,-26075.567433305678,-44723.35961143489,-28591.166864772666,-9974.220093991767,-13068.416782428836,-187500.02235174447,-11484.974501725972,-24082.685897670497,8231.208709622468,-20428.667417605808,-25847.624343350453,6966.971691485845,-12478.531894508827,-20741.50243300229,-36773.53701276029,0.112,1.004,0.166,192.0,1.5,64.0,15.5,48.0,2.5,24.0,0.0,0.0,0.0,1696032226.91694,0.0,2023-09-29 19:03:46.916
20.0,-55291.26438990407,-26216.562237329752,-44716.4529223982,-28599.057030565386,-9958.439762406322,-13061.510093392146,-187500.02235174447,-11477.374908611167,-24096.3875170216,8207.091177355192,-20521.82948849553,-25849.63600035143,6962.009604216767,-12497.03913891782,-20749.37024705056,-36796.51460606034,0.112,1.004,0.166,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032226.916944,0.0,2023-09-29 19:03:46.916
22.0,-55296.89702950681,-26071.991154192827,-44721.57147187847,-28582.226166990546,-9968.63215787794,-13067.075677761515,-187500.02235174447,-11482.918141236083,-24080.02604008032,8235.76846549135,-20440.89382182286,-25854.26281145368,6969.47508686484,-12488.254903346886,-20739.20020332339,-36769.80427143625,0.112,1.004,0.166,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032226.916947,0.0,2023-09-29 19:03:46.916
24.0,-55288.40336661379,-26248.43582492302,-44701.231384424136,-28595.63721366373,-9958.238596706224,-13052.6811543323,-187500.02235174447,-11466.154332894605,-24079.71311565794,8186.728738156407,-20522.589447807008,-25845.12094797146,6976.918217768457,-12492.635845260123,-20740.31779054616,-36789.49615830137,0.112,1.004,0.166,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032226.91695,0.0,2023-09-29 19:03:46.916
26.0,-55299.62394233036,-26094.54406434823,-44703.1536344473,-28565.70822783807,-9964.362974686976,-13055.72099157822,-187500.02235174447,-11477.777240011364,-24073.2311097659,8241.691677772007,-20447.129958525893,-25842.88577352593,6976.3594241570745,-12464.338536779707,-20729.745415418794,-36756.16970731851,0.112,1.004,0.166,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032226.916953,0.0,2023-09-29 19:03:46.916
28.0,-55302.01557898708,-26228.27455142433,-44701.74547454661,-28594.83255086333,-9966.30757645459,-13059.118456735428,-187500.02235174447,-11474.804457998807,-24095.09111584319,8202.933752886505,-20494.023918393126,-25842.528145614644,6971.911427010468,-12487.025557401845,-20740.250735312788,-36779.7284459744,0.112,1.006,0.17,192.0,1.5,64.0,15.5,56.0,2.5,40.0,0.0,0.0,0.0,1696032226.916956,0.0,2023-09-29 19:03:46.916
30.0,-55309.88339303534,-26058.69186624192,-44713.01075375209,-28564.769454570946,-9969.034489278138,-13060.370154424923,-187500.02235174447,-11480.012414456894,-24092.095982086183,8237.355439347677,-20445.61003990293,-25855.80508182109,6960.0426507047005,-12491.451202803995,-20734.886316643515,-36762.56230623273,0.112,1.006,0.17,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032226.916959,0.0,2023-09-29 19:03:46.916
32.0,-55274.45587807368,-26238.28813294031,-44709.814454294974,-28594.27375725195,-9962.574835130554,-13054.15636946635,-187500.02235174447,-11472.79280099783,-24099.27089205633,8185.231171277902,-20496.57201726103,-25843.22104969276,6968.893941509002,-12488.389013813618,-20739.803700423683,-36787.23863211139,0.112,1.006,0.17,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032226.975858,0.0,2023-09-29 19:03:46.975
34.0,-55308.40817790129,-26072.97463094886,-44720.29742244451,-28553.01243698745,-9970.241483478723,-13059.096104990973,-187500.02235174447,-11481.308815635302,-24071.24180450938,8231.543985789298,-20463.223214533715,-25840.672950824854,6962.23312166132,-12474.32976655123,-20727.80081365118,-36763.74694868886,0.112,1.006,0.17,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032226.975867,0.0,2023-09-29 19:03:46.975
36.0,-55298.37224464086,-26206.883931980603,-44717.101122987406,-28598.654699165192,-9979.293939983125,-13070.45079117427,-187500.02235174447,-11491.300045406824,-24100.455534512465,8203.313732542245,-20464.89959536786,-25842.77401480365,6955.169970413444,-12495.966255183966,-20743.178813836435,-36792.42423682502,0.112,1.006,0.17,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032226.97587,0.0,2023-09-29 19:03:46.975
38.0,-55297.20995392918,-26105.31760517569,-44704.382980392336,-28549.614971830248,-9968.63215787794,-13049.68602057529,-187500.02235174447,-11480.302987134814,-24086.2845285278,8238.67419227054,-20475.449618750765,-25840.516488613663,6963.685985050915,-12479.493019520403,-20736.987380622315,-36773.64877148256,0.114,1.004,0.172,192.0,1.5,72.0,15.5,48.0,2.5,48.0,0.0,0.0,0.0,1696032226.975874,0.0,2023-09-29 19:03:46.975
40.0,-55292.51608759357,-26210.46021109345,-44711.6025938514,-28591.79271361741,-9987.206457520302,-13067.835637072998,-187500.02235174447,-11490.964769239996,-24093.41473500904,8207.113529099648,-20457.165891786324,-25839.13068045744,6959.930891982423,-12483.628092244637,-20743.044703369706,-36780.153129119055,0.114,1.004,0.172,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032226.975877,0.0,2023-09-29 19:03:46.975
42.0,-55295.17594518375,-26095.43813412644,-44708.07101822746,-28556.27579167793,-9979.003367305204,-13062.784142826098,-187500.02235174447,-11489.288388405846,-24094.554673976265,8213.550831502776,-20477.461275751743,-25849.12191022896,6958.142752425999,-12504.594028543715,-20744.72108420385,-36776.241573839376,0.114,1.004,0.172,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032226.97588,0.0,2023-09-29 19:03:46.975
44.0,-55299.40042488581,-26170.539995496278,-44715.11181773088,-28595.70426889709,-9992.347358745024,-13073.15535225336,-187500.02235174447,-11496.306836164811,-24088.51970297333,8200.519764485332,-20444.067769535515,-25848.808985806583,6957.85217974808,-12490.534781281329,-20751.895994174003,-36782.32124833122,0.114,1.004,0.172,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032226.975884,0.0,2023-09-29 19:03:46.975
46.0,-55307.871736034365,-26101.40604989601,-44707.08754147143,-28558.71213182356,-9973.460134680288,-13061.219520714229,-187500.02235174447,-11489.221333172482,-24093.750011175875,8205.034816865304,-20495.275616082625,-25851.468843396768,6956.935758225412,-12497.7990982293,-20749.325543561645,-36779.57198376322,0.114,1.004,0.172,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032227.036143,0.0,2023-09-29 19:03:47.036
48.0,-55290.28091314804,-26143.963771338917,-44711.021448495565,-28589.8481118498,-9980.83621035054,-13066.49453240568,-187500.02235174447,-11490.964769239996,-24090.71017392995,8226.067808397747,-20436.33406595398,-25844.137471215425,6958.030993703723,-12484.65627248958,-20742.99999988079,-36773.64877148256,0.124,1.012,0.168,192.0,1.5,112.0,15.5,80.0,2.5,32.0,0.0,0.0,0.0,1696032227.036156,0.0,2023-09-29 19:03:47.036
50.0,-55295.93590449523,-26141.728596893383,-44694.57056457646,-28553.213602687552,-9961.524303141154,-13050.244814186672,-187500.02235174447,-11475.586769054744,-24084.474037226923,8206.688845954997,-20517.806174493573,-25833.40863387688,6963.954205984379,-12484.52216202285,-20733.63461895402,-36769.29018131378,0.124,1.012,0.168,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032227.03616,0.0,2023-09-29 19:03:47.036
52.0,-55286.79404101301,-26145.46133821742,-44701.38784663533,-28588.730524627037,-9980.523285928164,-13069.757887096152,-187500.02235174447,-11496.195077442537,-24088.00561285086,8219.585802505708,-20431.66255136282,-25840.516488613663,6970.413860131963,-12489.75247022539,-20735.42275851044,-36762.249381810354,0.124,1.012,0.168,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032227.036163,0.0,2023-09-29 19:03:47.036
54.0,-55287.01755845756,-26186.633251504096,-44681.33833185892,-28558.26509693445,-9954.97524201575,-13051.384753153892,-187500.02235174447,-11482.94049298054,-24080.67424066952,8184.962950344438,-20528.82558451004,-25840.002398491197,6973.677214822437,-12501.66595002007,-20731.62296195304,-36770.96656214793,0.124,1.012,0.168,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032227.036166,0.0,2023-09-29 19:03:47.036
56.0,-55298.43929987423,-26153.239745287865,-44695.48698609912,-28582.51673966846,-9980.992672561726,-13066.986270783696,-187500.02235174447,-11495.122193708685,-24083.35645000416,8225.754883975373,-20432.556621141037,-25844.383340404434,6970.100935709588,-12478.42013578655,-20730.930057874928,-36757.24259105237,0.124,1.012,0.168,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032227.036169,0.0,2023-09-29 19:03:47.036
58.0,-55305.502451122105,-26200.84896097767,-44692.06716919746,-28566.42348366064,-9970.241483478723,-13060.213692213738,-187500.02235174447,-11491.098879706728,-24093.705307686963,8181.945464842972,-20526.992741464703,-25846.50675612769,6966.457601363373,-12489.23838010292,-20739.20020332339,-36776.599201750665,0.114,1.014,0.156,192.0,1.5,72.0,15.5,88.0,2.0,112.0,0.0,0.0,0.0,1696032227.036172,0.0,2023-09-29 19:03:47.036
60.0,-55298.70752080769,-26133.480803189374,-44704.293573414514,-28580.683896623123,-9983.02668130716,-13070.96488129674,-187500.02235174447,-11498.31849316579,-24089.05614484026,8220.278706583824,-20428.93563853927,-25849.479538140244,6967.821057775147,-12484.298644578295,-20741.01069462427,-36762.11527134362,0.114,1.014,0.156,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032227.036176,0.0,2023-09-29 19:03:47.036
62.0,-55287.93397998023,-26224.005368233367,-44692.916535486765,-28572.480806408028,-9968.185122988836,-13069.579073140512,-187500.02235174447,-11487.768469782886,-24089.70434542946,8182.280741009801,-20530.658427555376,-25852.139395730424,6968.111630453066,-12505.063415177276,-20743.11175860307,-36781.29306808628,0.114,1.014,0.156,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032227.096262,0.0,2023-09-29 19:03:47.096
64.0,-55279.10504092039,-26124.02601528478,-44696.895145999806,-28578.068742521853,-9979.562160916586,-13080.933759323809,-187500.02235174447,-11503.36998741269,-24075.265118511332,8239.188282393014,-20430.768481584608,-25848.58546836203,6965.496476351796,-12505.756319255392,-20738.015560867258,-36763.70224519995,0.114,1.014,0.156,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032227.096271,0.0,2023-09-29 19:03:47.096
66.0,-55307.00001800061,-26210.28139713781,-44695.71050354368,-28579.83453033382,-9979.87508533896,-13090.50030595068,-187500.02235174447,-11513.5176793954,-24085.278700027317,8184.4935637108765,-20513.313473858056,-25844.964485760276,6962.076659450133,-12514.629961804148,-20748.78910169472,-36789.94319319048,0.114,1.014,0.156,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032227.096275,0.0,2023-09-29 19:03:47.096
68.0,-55293.052529460496,-26082.809398509195,-44696.403407621794,-28572.41375117466,-9985.105393541502,-13088.30983499406,-187500.02235174447,-11516.646923619142,-24085.792790149782,8207.784081433307,-20414.965798254707,-25846.193831705317,6957.13692392551,-12493.462859804971,-20748.81145343917,-36777.96265816244,0.114,1.008,0.164,192.0,1.5,72.0,15.5,64.0,2.5,16.0,0.0,0.0,0.0,1696032227.096278,0.0,2023-09-29 19:03:47.096
70.0,-55269.560846037966,-26262.740941374417,-44676.353892845385,-28575.61005063177,-9967.134590999436,-13068.39443068438,-187500.02235174447,-11497.290312920846,-24084.5857959492,8184.515915455332,-20520.08605242801,-25833.945075743806,6972.291406666209,-12498.29083660732,-20741.86006091357,-36793.20654788095,0.114,1.008,0.164,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032227.096281,0.0,2023-09-29 19:03:47.096
72.0,-55267.23626461461,-26121.94730305044,-44690.45784359668,-28555.940515511094,-9975.225922492256,-13074.20588424276,-187500.02235174447,-11500.687778078054,-24064.7821503618,8249.715954031462,-20436.646990376357,-25835.35323564449,6979.488668380817,-12480.320034065251,-20728.62782819603,-36756.77320441881,0.114,1.008,0.164,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032227.096285,0.0,2023-09-29 19:03:47.096
74.0,-55280.2449798876,-26268.887671099623,-44683.77467200455,-28577.733466355025,-9978.511628927186,-13072.641262130888,-187500.02235174447,-11498.497307121434,-24085.81514189424,8207.269991310834,-20500.2377033517,-25834.615628077463,6972.984310744323,-12506.918609967068,-20742.44120626941,-36783.88587044309,0.114,1.008,0.164,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032227.096288,0.0,2023-09-29 19:03:47.096
76.0,-55284.91649447876,-26118.54983789323,-44686.45688133918,-28543.60235257177,-9983.585474918542,-13072.708317364257,-187500.02235174447,-11499.279618177368,-24066.4808829404,8224.346724074689,-20443.5760311575,-25834.079186210536,6974.683043322926,-12481.683490477026,-20738.552002734184,-36759.65657945354,0.114,1.008,0.164,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032227.156771,0.0,2023-09-29 19:03:47.156
78.0,-55277.2498461306,-26271.256956011886,-44681.31598011446,-28566.93757378311,-9979.137477771936,-13070.96488129674,-187500.02235174447,-11495.166897197592,-24079.511949957843,8202.91140114205,-20481.90927289835,-25829.944113486305,6971.553799099183,-12494.871019705655,-20743.223517325347,-36780.60016400816,0.12,1.01,0.162,192.0,1.5,96.0,15.5,72.0,2.5,8.0,0.0,0.0,0.0,1696032227.156784,0.0,2023-09-29 19:03:47.156
80.0,-55284.51416307857,-26107.038689498742,-44688.17796566224,-28532.493535577483,-9981.372652217467,-13069.02027952913,-187500.02235174447,-11500.03957748885,-24060.602374148653,8240.574090549242,-20444.35834221344,-25832.35810188748,6965.943511240901,-12480.409441043072,-20734.461633498864,-36756.34852127416,0.12,1.01,0.162,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032227.156788,0.0,2023-09-29 19:03:47.156
82.0,-55275.1487821518,-26257.711798871973,-44691.37426511935,-28584.66250713617,-9988.92754184336,-13086.320529737535,-187500.02235174447,-11509.494365393444,-24077.321479001224,8232.974497434438,-20470.91221462634,-25835.24147692221,6959.66267104896,-12492.9487696825,-20742.463558013864,-36782.52241403132,0.12,1.01,0.162,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032227.156791,0.0,2023-09-29 19:03:47.156
84.0,-55297.32171265146,-26120.203866982924,-44693.92236398725,-28546.06104446185,-9984.993634819226,-13085.11353553695,-187500.02235174447,-11507.32624618128,-24085.18929304949,8222.96091591846,-20477.125999584918,-25845.05389273809,6973.0960694666,-12491.384147570629,-20737.3450085336,-36774.341675560674,0.12,1.01,0.162,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032227.156794,0.0,2023-09-29 19:03:47.156
86.0,-55297.7016923072,-26245.597153377195,-44697.99038147812,-28596.307765997382,-9989.106355799004,-13096.490573464702,-187500.02235174447,-11512.534202639366,-24106.110525859654,8194.462441737944,-20471.158083815342,-25859.426064422856,6960.422630360441,-12526.901069510111,-20747.33623830512,-36792.58069903621,0.12,1.01,0.162,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032227.156797,0.0,2023-09-29 19:03:47.156
88.0,-55290.14680268131,-26140.45454745943,-44693.56473607597,-28552.006608486965,-9985.39596621942,-13091.886114106908,-187500.02235174447,-11510.768414827397,-24080.85305462516,8202.889049397594,-20498.87424693993,-25858.733160344746,6962.926025739435,-12509.556115812791,-20738.999037623293,-36777.87325118462,0.122,1.008,0.16,192.0,1.5,104.0,15.5,64.0,2.5,0.0,0.0,0.0,0.0,1696032227.156801,0.0,2023-09-29 19:03:47.156
90.0,-55295.04183471702,-26218.506839097365,-44688.96027671818,-28576.951155299088,-9986.357091231,-13081.02316630163,-187500.02235174447,-11502.297103678837,-24095.42639201002,8213.796700691784,-20459.80339763205,-25849.34542767351,6952.197188400887,-12501.911819209075,-20743.20116558089,-36779.75079771886,0.122,1.008,0.16,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032227.156804,0.0,2023-09-29 19:03:47.156
92.0,-55299.82510803045,-26143.226163771888,-44684.802852249486,-28535.68983503459,-9974.801239347606,-13066.047497516573,-187500.02235174447,-11487.477897104967,-24092.40890650856,8221.932735673516,-20503.3892993199,-25839.264790924168,6963.060136206167,-12492.054699904287,-20726.973799106338,-36757.35434977464,0.122,1.008,0.16,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032227.217183,0.0,2023-09-29 19:03:47.217
94.0,-55286.92815147974,-26192.020021917822,-44694.43645410973,-28576.03473377642,-9992.414413978388,-13082.923064580327,-187500.02235174447,-11500.08428097776,-24099.42735426752,8232.326296845235,-20448.91809808232,-25840.20356419129,6960.0426507047005,-12501.867115720168,-20736.272124799743,-36762.15997483253,0.122,1.008,0.16,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032227.217193,0.0,2023-09-29 19:03:47.217
96.0,-55290.03504395903,-26149.596410941653,-44682.99236094861,-28536.785070512906,-9972.722527113265,-13072.328337708514,-187500.02235174447,-11493.401109385624,-24094.42056350953,8212.120319857637,-20513.715805258253,-25837.431947878835,6969.542142098206,-12507.008016944888,-20732.002941608785,-36765.199812078456,0.122,1.008,0.16,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696032227.217197,0.0,2023-09-29 19:03:47.217
98.0,-55276.60164554139,-26176.686725221483,-44690.21197440767,-28576.302954709885,-9979.964492316782,-13082.565436669043,-187500.02235174447,-11503.682911835063,-24095.42639201002,8217.507090271365,-20436.6246386319,-25843.26575318167,6964.982386229323,-12497.419118573562,-20731.846479397595,-36766.4291580235,0.116,1.004,0.166,192.0,1.5,80.0,15.5,48.0,2.5,24.0,0.0,0.0,0.0,1696032227.217209,0.0,2023-09-29 19:03:47.217
