Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted)
14.0,31695.31007949234,52283.43484204231,45585.13111890926,8119.338228623656,59187.57577986429,50420.148720759,-187500.02235174447,47172.19438221388,42266.05352950734,67989.6927463642,55869.41461198505,12573.616215421704,70026.33899764287,-137391.76987311483,77224.27126458542,61563.54386371897,0.07,1.024,-0.034,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.272602,0.0,2023-09-29 18:31:37.272
16.0,31695.734762636992,52284.59713275399,45581.64424677423,8121.819272258195,59182.90426527313,50435.52672094425,-187500.02235174447,47191.886269079005,42269.428642920095,68013.09502280892,55887.27365580484,12577.416011979103,70039.77239606052,-137389.80291960275,77229.81449721033,61578.16190459274,0.07,1.024,-0.034,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.332237,0.0,2023-09-29 18:31:37.332
18.0,31696.94175683758,52283.23367634221,45584.61702878679,8114.532603565765,59185.7205850745,50422.36154346008,-187500.02235174447,47174.85423980406,42268.84749756426,67997.15822901229,55872.47680097542,12573.795029377348,70032.44102387918,-137392.82040510423,77210.90492140113,61567.16484632073,0.07,1.022,-0.024,192.0,1.0,24.0,15.5,120.0,127.5,32.0,0.0,0.0,0.0,1696030297.33225,0.0,2023-09-29 18:31:37.332
20.0,31694.550120180866,52284.97711240973,45579.52083105098,8114.152623910025,59174.50000935794,50430.49757844181,-187500.02235174447,47183.347902697074,42264.24303820646,68009.89872335181,55896.862554176165,12571.20222702053,70049.1824804762,-137400.7776261303,77244.07491017281,61577.78192493701,0.07,1.022,-0.024,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.332253,0.0,2023-09-29 18:31:37.332
22.0,31701.590919684284,52293.53783053611,45579.565534539885,8123.965039725905,59192.29199794436,50426.07193303966,-187500.02235174447,47177.80467007216,42267.77461383041,68002.27677849255,55870.2863300188,12577.125439301186,70029.02120697752,-137357.0799657202,77227.44521229807,61579.2347883266,0.07,1.022,-0.024,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.332256,0.0,2023-09-29 18:31:37.332
24.0,31691.91261433513,52288.2404671002,45592.52954632397,8122.489824591855,59186.63700659717,50437.53837794523,-187500.02235174447,47200.31287673866,42275.39655868967,68017.0512815775,55898.62834198813,12579.762945146913,70047.23787870859,-137414.76981815934,77243.62787528371,61584.64391048478,0.07,1.022,-0.024,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.33226,0.0,2023-09-29 18:31:37.332
26.0,31697.947585338068,52292.48729854671,45585.511098565,8130.424693873489,59193.83426831177,50426.74248537332,-187500.02235174447,47187.706492865866,42267.10406149674,68004.93663608273,55866.39712648358,12575.851389867234,70023.74619528606,-137321.33952633617,77237.97288393651,61600.9383321927,0.07,1.022,-0.024,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.332263,0.0,2023-09-29 18:31:37.332
28.0,31695.444189959075,52290.29682759009,45602.83370051786,8131.385818885067,59186.52524787489,50436.867825611575,-187500.02235174447,47214.617993190055,42274.10015751125,68019.44291823423,55888.77122268334,12581.528732958885,70047.2825821975,-137425.81157992026,77238.486974059,61571.255215556055,0.07,1.024,-0.024,192.0,1.0,24.0,16.0,0.0,127.5,32.0,0.0,0.0,0.0,1696030297.332266,0.0,2023-09-29 18:31:37.332
30.0,31704.67546041912,52300.869202717455,45597.75985452651,8146.048563247748,59188.35809092023,50429.111770285584,-187500.02235174447,47197.09422553709,42270.32271269831,68015.82193563247,55864.07254506023,12581.841657381256,70017.55476207194,-137318.4114478125,77230.35093907725,61597.36205307985,0.07,1.024,-0.024,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.332269,0.0,2023-09-29 18:31:37.332
32.0,31698.931062094103,52299.34928409449,45622.65969784972,8154.095191251659,59188.045166497854,50451.754087418805,-187500.02235174447,47222.03877234922,42280.26923898092,68021.58868570194,55888.70416744998,12589.195381307052,70036.33022741441,-137456.90285645757,77222.974863407,61563.34269801888,0.07,1.024,-0.024,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.392558,0.0,2023-09-29 18:31:37.392
34.0,31698.528730693903,52298.03053117163,45618.12229372529,8167.081554780192,59186.301730430336,50436.91252910048,-187500.02235174447,47209.43238847642,42276.22357323451,68024.3603020144,55869.325205007226,12587.094317328254,70019.99110221757,-137311.30359307572,77236.05063391336,61609.67786427473,0.07,1.024,-0.024,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.39257,0.0,2023-09-29 18:31:37.392
36.0,31692.158483524145,52294.72247299224,45644.40794520473,8173.51885718332,59187.08404148628,50445.115619315584,-187500.02235174447,47227.42554276295,42280.51510816993,68014.19025828723,55882.736251680406,12585.127363816186,70036.75491055906,-137443.76003071785,77229.54627627686,61576.77609643652,0.07,1.024,-0.024,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.392575,0.0,2023-09-29 18:31:37.392
38.0,31701.680326662103,52302.07619691804,45640.60814864733,8186.0805375672035,59179.97618674948,50428.68708714093,-187500.02235174447,47215.020324590245,42274.39073018917,68020.29228452353,55870.778068396816,12585.14971556064,70012.70443352514,-137271.67395015646,77247.69589277457,61628.922716250745,0.07,1.018,-0.024,192.0,1.0,24.0,15.5,104.0,127.5,32.0,0.0,0.0,0.0,1696030297.392604,0.0,2023-09-29 18:31:37.392
40.0,31709.45873373255,52309.42992084383,45671.09592808437,8202.82199416423,59193.78956482287,50454.03396535325,-187500.02235174447,47238.24378707932,42292.428587964605,68020.26993277908,55872.745021908886,12601.06415761282,70038.20777394864,-137443.6035685067,77220.87379942821,61575.90437840276,0.07,1.018,-0.024,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.392608,0.0,2023-09-29 18:31:37.392
42.0,31714.26435879044,52315.129615679936,45664.70332917015,8211.96385764645,59188.20162870904,50446.16615130498,-187500.02235174447,47229.77247593075,42285.41014020564,68037.63723822085,55871.26980677484,12599.320721545306,70029.93762850018,-137277.7536246483,77246.84652648527,61640.7020855787,0.07,1.018,-0.024,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.392613,0.0,2023-09-29 18:31:37.392
44.0,31712.78914365639,52315.37548486894,45693.76059696205,8219.205822849968,59201.03153002638,50454.212779308895,-187500.02235174447,47246.13395287204,42296.54130894438,68033.0104271186,55872.3873939976,12607.903791416144,70042.09697748387,-137447.55982727525,77217.65514822664,61584.77802095152,0.07,1.018,-0.024,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.392617,0.0,2023-09-29 18:31:37.392
46.0,31710.621024444223,52314.95080172429,45681.10950960035,8226.604250264674,59192.2696461999,50444.57917744866,-187500.02235174447,47235.583929489134,42293.32265774282,68043.58280224596,55874.75667890986,12606.54033500437,70031.72576805661,-137278.06654907067,77256.27896264542,61646.06650424797,0.07,1.018,-0.024,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.452703,0.0,2023-09-29 18:31:37.452
48.0,31715.337242524296,52319.37644712645,45703.863585455845,8237.087218414214,59205.90421031764,50463.5111050023,-187500.02235174447,47248.19031336193,42302.643335180685,68030.3058660395,55860.496265947375,12612.217678096018,70039.77239606052,-137429.0972863552,77227.86989544272,61589.56129426495,0.072,1.018,-0.026,192.0,1.0,32.0,15.5,104.0,127.5,24.0,0.0,0.0,0.0,1696030297.452716,0.0,2023-09-29 18:31:37.452
50.0,31719.22644605952,52323.66798206187,45697.9850766641,8241.803436494283,59196.158849735126,50458.14668633303,-187500.02235174447,47244.79284820472,42300.98930609099,68052.6129070059,55873.72849866492,12617.895021187667,70037.33605591489,-137294.02569461177,77260.10111094727,61642.62433560185,0.072,1.018,-0.026,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.452719,0.0,2023-09-29 18:31:37.452
52.0,31720.344033282287,52324.986734984726,45710.97144019264,8249.805361009283,59205.14425100616,50459.80071542272,-187500.02235174447,47252.21362736388,42307.94069861659,68033.34570328542,55865.592463683184,12618.275000843409,70046.18734671919,-137425.5433589868,77232.38494782269,61591.2376750991,0.072,1.018,-0.026,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.452723,0.0,2023-09-29 18:31:37.452
54.0,31719.94170188209,52327.08779896353,45697.314524330446,8254.856855256183,59193.14136423366,50455.77740142076,-187500.02235174447,47247.29624358371,42306.95722186056,68056.14448262984,55880.21050455696,12624.377027079703,70052.55759388895,-137308.64373548553,77268.99710524049,61634.89063202032,0.072,1.018,-0.026,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.452726,0.0,2023-09-29 18:31:37.452
56.0,31712.900902378668,52321.18693842732,45708.557451791465,8254.946262234005,59202.931428305084,50455.64329095403,-187500.02235174447,47242.26710108127,42309.34885851728,68033.54686898552,55862.57497818172,12619.996085166464,70046.25440195255,-137401.87286160863,77243.35965435025,61597.51851529104,0.072,1.018,-0.026,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.452729,0.0,2023-09-29 18:31:37.452
58.0,31704.85427437476,52315.68840929132,45701.42724531022,8253.985137222426,59189.74389907646,50458.2584450553,-187500.02235174447,47245.150476116,42310.332335273306,68055.1610058738,55877.28242603332,12623.237088112484,70044.04157925148,-137320.82543621366,77267.47718661751,61633.9965622421,0.072,1.022,-0.032,192.0,1.0,32.0,15.5,120.0,127.5,0.0,0.0,0.0,0.0,1696030297.452732,0.0,2023-09-29 18:31:37.452
60.0,31699.42280047212,52306.90417372038,45709.250355869575,8250.990003465415,59194.50482064544,50447.28373852775,-187500.02235174447,47235.87450216705,42298.2847450119,68019.84524963443,55856.96469032344,12606.339169304272,70040.532355372,-137364.29957917923,77247.87470673022,61612.76240500956,0.072,1.022,-0.032,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.452735,0.0,2023-09-29 18:31:37.452
62.0,31701.389753984186,52314.704932535285,45700.04143715399,8254.499227344899,59186.83817229726,50460.20304682291,-187500.02235174447,47244.882255182536,42296.85423336676,68037.19020333173,55870.75571665236,12609.870744928212,70050.41182642124,-137314.07520938816,77272.34986690877,61637.48343437713,0.072,1.022,-0.032,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.512179,0.0,2023-09-29 18:31:37.512
64.0,31702.95437609606,52314.72728427974,45703.64006801129,8255.3485936342,59199.8245358258,50446.63553793854,-187500.02235174447,47240.478961524845,42304.69969567057,68030.23881080614,55846.97346055192,12608.507288516435,70038.29718092647,-137354.08483196318,77239.04576767037,61607.95677995167,0.072,1.022,-0.032,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.512191,0.0,2023-09-29 18:31:37.512
66.0,31701.45680921755,52311.53098482263,45695.973419663125,8261.785896037329,59197.16467823562,50455.9115118875,-187500.02235174447,47253.51002854229,42302.35276250277,68045.28153482456,55865.65951891655,12610.92127691761,70053.40696017825,-137350.7097185504,77265.24201217199,61622.17248942525,0.072,1.022,-0.032,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.512195,0.0,2023-09-29 18:31:37.512
68.0,31695.667707403627,52301.31623760656,45696.62162025233,8251.906424988083,59208.76523360792,50443.61805243708,-187500.02235174447,47234.466342266365,42298.57531768981,68031.26699105109,55836.311678446735,12605.869782670712,70036.01730299203,-137344.87591324758,77245.57247705132,61608.91790496325,0.066,1.026,-0.032,192.0,1.0,8.0,16.0,8.0,127.5,0.0,0.0,0.0,0.0,1696030297.512198,0.0,2023-09-29 18:31:37.512
70.0,31697.768771382427,52302.3444178515,45699.884974942805,8259.662480314075,59202.08206201578,50463.10877360211,-187500.02235174447,47254.53820878723,42296.96599208903,68034.19506957472,55853.522521677325,12602.069986113307,70048.62368686483,-137374.8719543066,77264.10207320478,61608.33675960741,0.066,1.026,-0.032,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.512202,0.0,2023-09-29 18:31:37.512
72.0,31709.65989943265,52306.03245568663,45703.57301277793,8262.322337904256,59211.26862898692,50445.31678501568,-187500.02235174447,47232.14176084301,42299.24587002348,68019.91230486779,55832.86950980062,12601.421785524106,70033.84918377986,-137327.91093920602,77252.50151783247,61614.43878584371,0.066,1.026,-0.032,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.512205,0.0,2023-09-29 18:31:37.512
74.0,31712.61032970075,52310.927487722336,45716.71583851765,8265.675099572552,59205.27836147289,50460.717136945386,-187500.02235174447,47247.72092672836,42315.07090509783,68031.7587294291,55864.1396002936,12610.988332150975,70055.6868381127,-137413.04873383627,77259.22939291352,61589.85186694288,0.066,1.026,-0.032,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.512208,0.0,2023-09-29 18:31:37.512
76.0,31711.626852944715,52307.55237430959,45705.42820756772,8263.395221638111,59209.34637896376,50440.93584310244,-187500.02235174447,47226.64323170701,42305.66082068215,68027.62365670486,55845.78881809579,12605.847430926256,70038.74421581558,-137311.43770354244,77260.99518072548,61616.4951463336,0.066,1.026,-0.032,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.572037,0.0,2023-09-29 18:31:37.572
78.0,31707.782352898404,52305.65247603089,45709.89855645878,8265.988023994925,59205.032492283884,50456.40325026551,-187500.02235174447,47247.63151975054,42312.56750971884,68030.28351429505,55861.68090840351,12611.010683895433,70058.68197186971,-137413.92045187,77263.49857610448,61591.28237858801,0.062,1.022,-0.032,192.0,0.5,120.0,15.5,120.0,127.5,0.0,0.0,0.0,0.0,1696030297.572049,0.0,2023-09-29 18:31:37.572
80.0,31714.17495181262,52306.658304531375,45694.297038828976,8269.698413574508,59206.19478299556,50441.94167160293,-187500.02235174447,47234.041659121714,42303.80562589236,68026.17079331526,55838.94918429246,12605.601561737249,70037.22429719262,-137288.1024823311,77264.30323890487,61626.553431338485,0.062,1.022,-0.032,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.572053,0.0,2023-09-29 18:31:37.572
82.0,31705.36836449723,52297.11410964896,45706.41168432375,8255.415648867565,59193.364881678215,50450.21181705139,-187500.02235174447,47255.789906476726,42311.025239351424,68024.69557818123,55857.79170486829,12604.327512303294,70062.3923614493,-137433.5899869907,77251.09335793178,61586.96849190813,0.062,1.022,-0.032,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.572056,0.0,2023-09-29 18:31:37.572
84.0,31705.524826708417,52294.856583458975,45687.07742536991,8252.554625577286,59187.70989033102,50427.05540979569,-187500.02235174447,47230.06304860867,42300.25169852396,68020.18052580125,55838.703315103456,12594.604503465236,70036.93372451469,-137268.07531929915,77269.98058199651,61638.33280066643,0.062,1.022,-0.032,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.57206,0.0,2023-09-29 18:31:37.572
86.0,31709.36932675473,52298.477566060734,45694.52055627353,8261.696489059506,59191.48733514397,50447.48490422784,-187500.02235174447,47244.32346157116,42308.43243699461,68013.22913327564,55847.86753033013,12597.376119777697,70057.65379162476,-137409.96419310145,77258.06710220184,61591.97528266613,0.062,1.022,-0.032,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.572063,0.0,2023-09-29 18:31:37.572
88.0,31704.027259829916,52291.83909795751,45681.82476542291,8251.951128476992,59186.81582055281,50433.91739534347,-187500.02235174447,47229.32544104164,42307.56071896085,68025.38848225934,55840.08912325968,12601.511192501926,70039.99591350507,-137274.2891042577,77256.16720392313,61633.70598956419,0.064,1.022,-0.034,192.0,1.0,0.0,15.5,120.0,127.0,120.0,0.0,0.0,0.0,1696030297.572066,0.0,2023-09-29 18:31:37.572
90.0,31706.016565086436,52293.381368324925,45695.973419663125,8256.332070390234,59192.42610841109,50453.36341301959,-187500.02235174447,47251.27485409676,42313.2380620525,68010.45751696319,55839.15034999256,12599.387776778673,70063.62170739433,-137431.71244045644,77240.27511361541,61585.38151805181,0.064,1.022,-0.034,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.57207,0.0,2023-09-29 18:31:37.572
92.0,31705.79304764188,52289.96155142327,45680.103681099856,8246.094971429702,59190.23563745447,50435.99610757782,-187500.02235174447,47237.327365556645,42307.31484977184,68025.76846191508,55840.42439942651,12599.901866901144,70047.97548627562,-137281.21814503887,77260.74931153648,61638.31044892198,0.064,1.022,-0.034,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.632179,0.0,2023-09-29 18:31:37.632
94.0,31701.836788873294,52286.92171417734,45694.63231499581,8238.003639936882,59196.24825671295,50443.84156988163,-187500.02235174447,47245.88808368303,42313.685096941605,68006.74712738361,55840.446751170966,12598.11372734472,70060.40305619276,-137438.06033588175,77240.6327415267,61583.12399186182,0.064,1.022,-0.034,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.63219,0.0,2023-09-29 18:31:37.632
96.0,31704.071963318824,52288.2404671002,45680.17073633322,8233.890918957106,59183.12778271768,50433.73858138783,-187500.02235174447,47227.62670846304,42302.933907858605,68015.26314202108,55844.917100062026,12595.766794176912,70045.69560834118,-137274.892601358,77264.21383192705,61638.82453904445,0.064,1.022,-0.034,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.632194,0.0,2023-09-29 18:31:37.632
98.0,31708.22938778751,52292.0402636576,45690.56429750494,8242.764561505863,59185.877047285685,50440.3546977466,-187500.02235174447,47225.72681018434,42307.5830707053,68002.63440640383,55844.71593436193,12597.39847152215,70053.27284971153,-137405.40443723256,77239.51515430394,61583.19104709519,0.06,1.022,-0.034,192.0,0.5,112.0,15.5,120.0,127.0,120.0,0.0,0.0,0.0,1696030297.632197,0.0,2023-09-29 18:31:37.632
100.0,31705.56953019733,52292.10731889097,45672.973474618615,8247.592538308209,59174.5670645913,50442.00872683629,-187500.02235174447,47228.58783347462,42304.811454392846,68031.82578466246,55846.54877740727,12606.182707093085,70042.36519841733,-137299.6136307256,77247.29356137438,61618.46209984567,0.06,1.022,-0.034,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.6322,0.0,2023-09-29 18:31:37.632
102.0,31705.524826708417,52294.498955547686,45688.843213181884,8254.63333781163,59186.59230310826,50444.98150884885,-187500.02235174447,47230.755952686784,42309.95235561757,68017.27479902205,55835.97640227991,12603.9251809031,70049.87538455431,-137438.26150158184,77208.33447078877,61563.78973290799,0.06,1.022,-0.034,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.632203,0.0,2023-09-29 18:31:37.632
104.0,31697.2323295155,52287.70402523327,45669.41954725022,8247.793704008307,59171.683689556565,50441.53934020273,-187500.02235174447,47233.46051376588,42305.81728289334,68032.71985444067,55853.18724551049,12600.527715745891,70044.44391065168,-137347.13343943757,77229.94860767706,61606.12393690633,0.06,1.022,-0.034,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.632207,0.0,2023-09-29 18:31:37.632
106.0,31695.17596902561,52285.625312998935,45682.22709682311,8246.58670980772,59182.747803061946,50446.12144781607,-187500.02235174447,47234.10871435508,42301.90572761366,68009.92107509627,55836.5798993802,12593.330454031284,70037.98425650409,-137443.17888536202,77201.51718872991,61569.534131233,0.06,1.022,-0.034,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696030297.692473,0.0,2023-09-29 18:31:37.692
