Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted)
4.0,-42803.43416970184,21658.415694047893,-41427.796057199965,-25247.547059958823,-11280.880723104565,-14006.564200706984,-187500.02235174447,-4611.611916018953,-8181.252560764857,26276.17433979205,-26106.92693077647,-21549.07096017253,136.32328943291776,-5858.392221735981,-21825.27146640676,-37735.44433539442,0.152,0.996,0.218,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.137188,0.0,2023-09-29 19:21:18.137
6.0,-42822.81313214459,21959.940726749985,-41381.10326303283,-25101.27724424329,-11234.769074293265,-13968.968566533158,-187500.02235174447,-4561.946339839261,-8153.648156362553,26288.780723664848,-26135.2689427458,-21543.61713452544,157.75861236555724,-5843.170683761917,-21800.773954483742,-37710.790361260224,0.152,0.996,0.218,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.137191,0.0,2023-09-29 19:21:18.137
8.0,-42798.94146906632,21763.446541243386,-41415.770818683006,-25228.83864984973,-11281.32775799367,-14008.1064710744,-187500.02235174447,-4619.703247511774,-8170.836647848684,26284.73505791844,-26059.563584275675,-21554.68124803081,138.11142898934233,-5865.142448561483,-21816.107251180085,-37718.56876833067,0.146,1.0,0.214,192.0,2.0,72.0,15.5,32.0,3.0,88.0,0.0,0.0,0.0,1696033278.137195,0.0,2023-09-29 19:21:18.137
10.0,-42808.32920173755,21931.621066525116,-41378.152832764725,-25095.219921495907,-11233.092693459115,-13956.317479171454,-187500.02235174447,-4562.99687182866,-8161.895950066561,26261.37748496264,-26157.08424533418,-21536.9339629333,146.8062575824568,-5861.901445615465,-21795.722460236844,-37714.23252990634,0.146,1.0,0.214,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.137198,0.0,2023-09-29 19:21:18.137
12.0,-42794.56052715308,21815.906085479983,-41430.97000491262,-25209.66085310708,-11292.391871499049,-13996.282398257545,-187500.02235174447,-4619.233860878213,-8145.80269405874,26311.3112820758,-26037.43535726492,-21542.387788580392,132.23292019759657,-5861.677928170911,-21812.30745462268,-37700.575614044144,0.146,1.0,0.214,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.137202,0.0,2023-09-29 19:21:18.137
14.0,-42802.070713290064,21865.638716893045,-41386.35592297983,-25095.577549407197,-11243.776827308757,-13954.216415192655,-187500.02235174447,-4567.646034675364,-8169.920226326017,26261.57865066274,-26186.968527670924,-21526.92038141732,135.63038535480325,-5864.87422762802,-21815.23553314633,-37722.07799221015,0.146,1.0,0.214,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.137205,0.0,2023-09-29 19:21:18.137
16.0,-42793.979381797246,21875.026449564277,-41418.4306762732,-25183.26344290536,-11293.33064476617,-14000.842154126423,-187500.02235174447,-4622.4301603353215,-8132.481054363377,26332.5677910528,-26012.82608661963,-21522.941770904275,135.65273709925856,-5831.3242592006045,-21823.192754172414,-37689.77972147223,0.146,1.0,0.214,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.197619,0.0,2023-09-29 19:21:18.197
18.0,-42798.47208243276,21815.660216290977,-41377.63874264226,-25113.66011067153,-11253.477484402358,-13972.835418323926,-187500.02235174447,-4580.855915648451,-8178.123316541114,26238.265781195856,-26197.85382722066,-21521.578314492504,138.40200166726137,-5872.384413765003,-21830.16649844247,-37733.25386443781,0.148,1.002,0.21,192.0,2.0,80.0,15.5,40.0,3.0,72.0,0.0,0.0,0.0,1696033278.197627,0.0,2023-09-29 19:21:18.197
20.0,-42773.52753562064,21904.19547607845,-41418.855359417845,-25182.279966149326,-11294.76115641131,-14010.542811220028,-187500.02235174447,-4621.267869623646,-8125.820234515695,26349.89039300566,-26001.024365547222,-21524.64050348288,136.63621385529208,-5840.242605238272,-21825.69614955141,-37695.88174770853,0.148,1.002,0.21,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.19763,0.0,2023-09-29 19:21:18.197
22.0,-42800.08140803354,21759.91496561944,-41395.47543471759,-25141.80095694077,-11256.874949559564,-13987.162886519776,-187500.02235174447,-4586.913238395839,-8176.446935706966,26222.932484499517,-26212.80714426126,-21531.815413453038,142.1570947357529,-5892.322169819137,-21825.8526117626,-37750.084728012655,0.148,1.002,0.21,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.197634,0.0,2023-09-29 19:21:18.197
24.0,-42812.12899829495,21963.472302373924,-41442.39174632928,-25183.129332438628,-11293.643569188544,-14015.281381044551,-187500.02235174447,-4614.539994542599,-8124.367371126101,26342.55902082432,-25999.99618530228,-21548.10983516095,124.20864393814136,-5853.385430977993,-21827.08195770764,-37704.37541060155,0.148,1.002,0.21,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.197637,0.0,2023-09-29 19:21:18.197
26.0,-42816.93462335284,21700.951063746343,-41421.64932747476,-25179.32953588123,-11267.313214220192,-13998.405813980797,-187500.02235174447,-4590.891848908884,-8200.564467974242,26188.84607420517,-26233.95189451598,-21551.350838106973,128.03079223999885,-5904.682684502922,-21838.391940402027,-37768.77078637729,0.148,1.002,0.21,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.19764,0.0,2023-09-29 19:21:18.197
28.0,-42806.675172647854,21993.222474243936,-41442.123525395815,-25182.771704527346,-11287.630949930066,-14020.355227035909,-187500.02235174447,-4620.709076012263,-8115.270211132791,26347.185831926567,-26008.512199939752,-21555.93294572031,138.82668481191217,-5859.39805023647,-21830.725292053856,-37710.96917521586,0.15,1.0,0.214,192.0,2.0,88.0,15.5,32.0,3.0,88.0,0.0,0.0,0.0,1696033278.197643,0.0,2023-09-29 19:21:18.197
30.0,-42804.14942552441,21656.24757483573,-41415.86022566083,-25205.48107689393,-11263.84869382962,-14003.859639627892,-187500.02235174447,-4596.300971067068,-8188.740395157385,26199.2843388658,-26227.313426412755,-21565.298326647084,135.20570221015242,-5907.990742682307,-21840.33654216964,-37781.57833595018,0.15,1.0,0.214,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.257163,0.0,2023-09-29 19:21:18.257
32.0,-42814.25241401821,22041.479890522944,-41434.61333925883,-25169.49476832089,-11275.829228857663,-14010.945142620223,-187500.02235174447,-4607.834471206006,-8105.703664505919,26346.73879703746,-26006.120563283035,-21564.71718129125,141.95592903565517,-5844.332974473593,-21825.494983851317,-37710.11980892656,0.15,1.0,0.214,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.257175,0.0,2023-09-29 19:21:18.257
34.0,-42807.099855792505,21641.45072000632,-41421.35875479684,-25231.90083884011,-11271.291824733236,-14010.431052497752,-187500.02235174447,-4612.841261963995,-8208.611095978153,26191.930614940004,-26210.32610062672,-21567.26528015915,128.2319579400966,-5921.424141099947,-21841.6552950925,-37784.23819354036,0.15,1.0,0.214,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.257178,0.0,2023-09-29 19:21:18.257
36.0,-42815.772332641165,22026.07953859324,-41414.20619657114,-25156.12842513662,-11261.434705428446,-14002.362072749384,-187500.02235174447,-4601.86655543644,-8131.743446796352,26323.895314204136,-26024.40429024748,-21552.26725962964,144.12404824781993,-5845.15998901844,-21816.666044791466,-37715.327765384645,0.15,1.0,0.214,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.257181,0.0,2023-09-29 19:21:18.257
38.0,-42802.94243132382,21591.27105370415,-41416.68724020568,-25235.72298714197,-11268.922539820976,-14011.570991464972,-187500.02235174447,-4613.891793953395,-8196.854078394661,26200.67014702203,-26193.67405100752,-21545.762901993145,146.8062575824568,-5915.098597419095,-21824.8020797732,-37773.062321312704,0.142,0.994,0.214,192.0,2.0,56.0,15.5,8.0,3.0,88.0,0.0,0.0,0.0,1696033278.257185,0.0,2023-09-29 19:21:18.257
40.0,-42806.87633834795,22033.12033809666,-41413.87092040431,-25135.58717198219,-11264.854522330108,-13997.82466862496,-187500.02235174447,-4601.2407065916905,-8125.37319962659,26344.12364293619,-26033.16617407396,-21545.87466071542,145.97924303761042,-5846.545797174668,-21817.962445969875,-37707.25878563628,0.142,0.994,0.214,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.257188,0.0,2023-09-29 19:21:18.257
42.0,-42792.68298061883,21601.642263131413,-41421.87284491931,-25241.512088955893,-11280.254874259816,-14011.213363553688,-187500.02235174447,-4620.284392867612,-8194.082462082204,26217.299844896777,-26168.014248372823,-21552.714294518744,135.51862663252672,-5898.893582688997,-21833.69807406641,-37763.004036307815,0.142,0.994,0.214,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.257191,0.0,2023-09-29 19:21:18.257
44.0,-42810.98905932773,22009.65100641859,-41410.741676180565,-25121.97495960891,-11260.585339139145,-13990.649758654805,-187500.02235174447,-4597.373854800922,-8117.907716978517,26316.183962367057,-26065.26327911178,-21539.12443388992,142.1123912468423,-5850.032669309696,-21819.169440170463,-37710.45508509339,0.142,0.994,0.214,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.257194,0.0,2023-09-29 19:21:18.257
46.0,-42799.94729756681,21620.32832149605,-41434.81450495893,-25251.682132683058,-11297.041034345752,-14021.606924725404,-187500.02235174447,-4636.936442486816,-8182.750127643362,26237.550525373284,-26137.54882068024,-21548.78038749461,122.44285612617207,-5902.7604344797655,-21844.31515268268,-37763.42871945247,0.142,0.994,0.214,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.317928,0.0,2023-09-29 19:21:18.317
48.0,-42795.47694867575,21995.97173881194,-41410.92049013621,-25115.671767672517,-11253.499836146812,-13991.856752855392,-187500.02235174447,-4596.613895489442,-8137.197272443447,26300.5600929928,-26085.29044214373,-21530.31784657453,137.15030397776414,-5856.894654857476,-21824.35504488409,-37720.91570149848,0.146,0.996,0.218,192.0,2.0,72.0,15.5,16.0,3.0,104.0,0.0,0.0,0.0,1696033278.317939,0.0,2023-09-29 19:21:18.317
50.0,-42786.60330612699,21634.499327480717,-41436.736754982085,-25249.111682070696,-11286.42395572948,-14019.215288068688,-187500.02235174447,-4635.4612273527655,-8175.731679884396,26269.647630411106,-26117.49930590383,-21541.337256591,125.41563813872791,-5895.943152420897,-21836.13441421204,-37753.50454491432,0.146,0.996,0.218,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.317943,0.0,2023-09-29 19:21:18.317
52.0,-42801.48956793422,21953.41401736904,-41404.25967028853,-25107.222808268405,-11243.21803369737,-13977.641043381816,-187500.02235174447,-4579.090127836482,-8137.890176521561,26296.64853771312,-26125.143602507545,-21537.157480377853,136.3679929218284,-5869.813963152643,-21815.7496232688,-37720.35690788709,0.146,0.996,0.218,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.317946,0.0,2023-09-29 19:21:18.317
54.0,-42802.69656213481,21672.609051777014,-41444.00107193006,-25253.157347817105,-11290.536676709256,-14025.563183493994,-187500.02235174447,-4641.093866955504,-8168.869694336617,26280.10824681619,-26089.02318346777,-21547.394579338383,121.34762064786204,-5893.082129130617,-21832.111100210084,-37740.94286453043,0.146,0.996,0.218,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.31795,0.0,2023-09-29 19:21:18.317
56.0,-42820.80147514361,21889.28686252676,-41403.63382144378,-25120.008006096843,-11246.637850599034,-13980.949101561202,-187500.02235174447,-4579.961845870238,-8158.833761076184,26261.51159542937,-26158.425350001497,-21544.958239192754,126.53322536149328,-5872.719689931833,-21822.969236727866,-37736.18194296145,0.146,0.996,0.218,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.317957,0.0,2023-09-29 19:21:18.317
58.0,-42801.310753978585,21702.873313769494,-41443.62109227432,-25246.51887971388,-11294.984673855864,-14024.602058482416,-187500.02235174447,-4630.543843572598,-8161.940653555472,26297.25203481341,-26065.106816900592,-21557.184643409808,118.21837642411906,-5887.44948952788,-21834.234515933334,-37738.193599962426,0.15,0.996,0.218,192.0,2.0,88.0,15.5,16.0,3.0,104.0,0.0,0.0,0.0,1696033278.31796,0.0,2023-09-29 19:21:18.317
60.0,-42802.47304469026,21825.763204784776,-41408.90883313523,-25130.87095390212,-11249.163597722483,-13986.894665586313,-187500.02235174447,-4582.509944738144,-8168.690880380975,26224.89943801158,-26191.260062606343,-21556.40233235387,117.25725141254084,-5897.418367554948,-21830.144146698018,-37745.59202737713,0.15,0.996,0.218,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.378417,0.0,2023-09-29 19:21:18.378
62.0,-42804.52940518015,21753.142387049484,-41448.9855109436,-25235.343007486223,-11299.700891935932,-14026.546660250027,-187500.02235174447,-4635.4612273527655,-8159.5490168987535,26291.44058125503,-26055.29440108471,-21561.051495200576,109.61295480882583,-5881.302759802671,-21835.66502757848,-37722.59208233262,0.15,0.996,0.218,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.378428,0.0,2023-09-29 19:21:18.378
64.0,-42828.44577174733,21777.148160594483,-41409.73584768008,-25144.371407553128,-11257.769019337777,-13995.634197668338,-187500.02235174447,-4594.557534999554,-8186.751089900862,26220.9878827319,-26211.175466916025,-21564.694829546792,112.0045914655437,-5918.652524787489,-21831.79817578771,-37752.409309436,0.15,0.996,0.218,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.378432,0.0,2023-09-29 19:21:18.378
66.0,-42818.49924546472,21816.64369304701,-41446.99620568707,-25228.65983589409,-11296.728109923377,-14030.391160296342,-187500.02235174447,-4642.256157667179,-8145.489769636366,26321.4142705696,-26034.596685719094,-21575.51307386316,99.73348375958012,-5905.21912636985,-21832.08874846563,-37721.27332940976,0.15,0.996,0.218,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.378435,0.0,2023-09-29 19:21:18.378
68.0,-42829.36219327,21733.070520528618,-41410.42875175819,-25161.69400950599,-11255.533844892245,-13997.467040713676,-187500.02235174447,-4597.552668756565,-8200.653874952064,26186.25327184836,-26234.845964294196,-21575.736591307712,108.04833269695436,-5929.895452248508,-21829.49594610881,-37764.23338225286,0.156,0.992,0.222,192.0,2.0,112.0,15.5,0.0,3.0,120.0,0.0,0.0,0.0,1696033278.378439,0.0,2023-09-29 19:21:18.378
70.0,-42796.52748066515,21878.870949610588,-41438.837818960885,-25210.867847307665,-11286.602769685123,-14019.43880551324,-187500.02235174447,-4624.888852225406,-8139.298336422245,26309.567846008285,-26023.644330936,-21568.718143548747,107.2660216410186,-5886.980102894318,-21821.98575997183,-37711.50561708279,0.156,0.992,0.222,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.378443,0.0,2023-09-29 19:21:18.378
72.0,-42816.66640241938,21668.518682541693,-41412.06042910343,-25182.07880044923,-11259.13247574955,-13998.67403491426,-187500.02235174447,-4591.182421586803,-8195.691787682985,26191.88591145109,-26237.416414906555,-21568.226405170728,101.11929191580916,-5946.323984423159,-21829.048911219703,-37766.69207414294,0.156,0.992,0.222,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.378446,0.0,2023-09-29 19:21:18.378
74.0,-42805.26701274717,21914.43257503898,-41432.95931016914,-25186.638556318117,-11289.754365653322,-14023.551526493016,-187500.02235174447,-4616.328134099023,-8131.139949696058,26333.372453853182,-26011.708499396864,-21560.537405078103,106.55076581844877,-5883.582637737112,-21817.940094225414,-37701.96142220037,0.156,0.992,0.222,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.378449,0.0,2023-09-29 19:21:18.378
76.0,-42812.911309350886,21622.339978497028,-41412.19453957016,-25192.785286043323,-11262.239368228838,-14012.82268915447,-187500.02235174447,-4602.738273470196,-8200.206840062958,26193.51758879633,-26229.28037992482,-21564.98540222471,97.94534420315554,-5951.621347859067,-21826.83608851863,-37768.07788229917,0.156,0.992,0.222,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.438272,0.0,2023-09-29 19:21:18.438
78.0,-42816.57699544156,21954.10692144715,-41432.64638574677,-25166.41022758606,-11282.110069049606,-14031.73226496366,-187500.02235174447,-4627.77222726014,-8123.808577514717,26328.83504972876,-26013.09430755309,-21561.69969578978,100.18051864868626,-5897.150146621483,-21819.46001284838,-37704.710686768376,0.15,0.99,0.222,192.0,2.0,88.0,15.0,120.0,3.0,120.0,0.0,0.0,0.0,1696033278.438283,0.0,2023-09-29 19:21:18.438
80.0,-42800.77431211166,21588.745306580706,-41410.741676180565,-25200.51898962486,-11262.485237417846,-14018.768253179582,-187500.02235174447,-4621.871366723939,-8202.218497063936,26186.45443754845,-26218.75270828637,-21563.957221979766,96.11250115782038,-5961.724336352866,-21830.74764379831,-37772.50352770132,0.15,0.99,0.222,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.438286,0.0,2023-09-29 19:21:18.438
82.0,-42802.76361736818,21983.34300319469,-41424.085667620384,-25141.465680773937,-11268.117877020584,-14016.376616522864,-187500.02235174447,-4626.051142937082,-8117.214812900403,26338.379244611177,-26013.943673842397,-21548.75803575016,110.21645190911912,-5882.286236558704,-21812.08393717813,-37699.50273031029,0.15,0.99,0.222,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.438289,0.0,2023-09-29 19:21:18.438
84.0,-42793.264125974674,21571.22153892774,-41413.2227198151,-25210.219646718466,-11267.603786898111,-14011.503936231606,-187500.02235174447,-4625.782922003618,-8196.809374905752,26198.971414443426,-26205.699289524477,-21549.965029950745,93.92203020120029,-5944.491141377824,-21827.03725421873,-37765.663893898,0.15,0.99,0.222,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.438292,0.0,2023-09-29 19:21:18.438
86.0,-42817.29225126413,22008.55577094028,-41409.199405813146,-25121.617331697624,-11261.36765019508,-13992.19202902222,-187500.02235174447,-4597.843241434484,-8118.466510589899,26322.17422988108,-26026.281836781724,-21547.014599682643,104.29323962846276,-5877.100631845073,-21804.394937085504,-37686.538718526215,0.15,0.99,0.222,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.438295,0.0,2023-09-29 19:21:18.438
88.0,-42803.43416970184,21564.96305048025,-41407.76889416801,-25226.71523412648,-11270.218940999384,-13999.925732603757,-187500.02235174447,-4605.398131060378,-8207.202936077469,26191.908263195543,-26187.50496953785,-21558.07871318802,93.07266391189862,-5948.670917590966,-21820.51054483778,-37748.27423671177,0.154,0.994,0.22,192.0,2.0,104.0,15.5,8.0,3.0,112.0,0.0,0.0,0.0,1696033278.438299,0.0,2023-09-29 19:21:18.438
90.0,-42804.32823948005,21989.176808497527,-41394.62606842829,-25101.85838959913,-11255.667955358978,-13978.75863060458,-187500.02235174447,-4572.04932833306,-8114.353789610123,26318.665006001596,-26055.741435973818,-21535.950486177266,112.58573682138169,-5879.961655135353,-21792.704974735378,-37674.53583175371,0.154,0.994,0.22,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.438302,0.0,2023-09-29 19:21:18.438
92.0,-42807.3010214926,21600.05528927509,-41423.30335656445,-25234.292475496823,-11301.33256928117,-14027.306619561508,-187500.02235174447,-4626.900509226383,-8193.367206259634,26226.62052233464,-26155.40786450003,-21556.17881490932,86.45654755312772,-5958.818609573676,-21826.7019780519,-37733.030346993255,0.154,0.994,0.22,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.498595,0.0,2023-09-29 19:21:18.498
94.0,-42807.54689068162,22006.45470696148,-41419.86118791833,-25121.505572975348,-11289.776717397775,-14020.131709591356,-187500.02235174447,-4620.418503334344,-8142.315821923712,26287.3055085308,-26086.475084599864,-21552.11079741845,86.00951266402157,-5914.785672996721,-21833.60866708859,-37710.298622882205,0.154,0.994,0.22,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.498605,0.0,2023-09-29 19:21:18.498
96.0,-42810.13969303843,21604.995024799708,-41422.99043214208,-25240.32744649976,-11305.311179794217,-14033.095721375434,-187500.02235174447,-4646.1453612024025,-8199.513935984844,26210.035527948803,-26157.01719010081,-21560.44799810028,82.14266087325346,-5954.79529557172,-21844.73983582733,-37759.38305370606,0.154,0.994,0.22,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.498609,0.0,2023-09-29 19:21:18.498
98.0,-42827.37288801347,21948.876613244607,-41399.58815569737,-25102.48423844388,-11269.146057265529,-14005.781889651047,-187500.02235174447,-4612.349523585978,-8153.871673807106,26270.988735078423,-26121.433212927965,-21545.718198504237,93.81027147892374,-5907.767225237754,-21820.13056518204,-37715.70774504039,0.146,0.994,0.214,192.0,2.0,72.0,15.5,8.0,3.0,88.0,0.0,0.0,0.0,1696033278.498612,0.0,2023-09-29 19:21:18.498
100.0,-42791.63244862943,21638.61204846049,-41418.8777111623,-25229.218629505474,-11302.696025692943,-14032.87220393088,-187500.02235174447,-4649.766343804163,-8195.870601638628,26247.96643828946,-26111.665500601,-21555.441207342294,80.64509399474788,-5938.41146688598,-21836.045007234217,-37742.97687327586,0.146,0.994,0.214,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696033278.498616,0.0,2023-09-29 19:21:18.498
