Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted)
12.0,-187500.02235174447,-187500.02235174447,-42942.59613068058,-30098.769676538668,51360.79953441615,70044.28744844049,105101.90339111132,48833.13016094329,80685.55065221198,35261.50855559213,-7212.639714794125,19711.489345012826,49440.53881651626,25951.98463821228,-16304.70351036829,-50994.14151837129,-0.07,0.888,0.47,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.57526,0.0,2023-09-22 14:59:29.575
14.0,-187500.02235174447,-187500.02235174447,-42846.32716731157,-30045.99720787969,51379.73146196979,70079.37968723533,105175.328871647,48883.13101328981,80706.91891991126,35256.72528227869,-7225.536671344837,19694.61377794907,49464.94692146146,25936.450175815844,-16309.151507514896,-50971.94623612717,-0.07,0.888,0.47,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.575264,0.0,2023-09-22 14:59:29.575
16.0,-187500.02235174447,-187500.02235174447,-42923.46303742684,-30082.698772275304,51368.332072297584,70053.40696017825,105107.5583824585,48846.72002157212,80679.2921637645,35262.0226457146,-7221.37924687615,19704.67206295396,49452.80992422222,25955.13623418048,-16296.99215853121,-50957.08232606439,-0.07,0.888,0.47,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.634618,0.0,2023-09-22 14:59:29.634
18.0,-187500.02235174447,-187500.02235174447,-42820.93558561034,-30026.37237624793,51379.21737184732,70095.02590835404,105190.37159566542,48904.70044668919,80697.66529770677,35257.194668912256,-7227.52597660136,19699.73232742933,49458.19669463595,25952.23050740129,-16299.719071354755,-50948.00751781554,-0.06,0.886,0.466,192.0,127.0,16.0,13.5,88.0,7.0,72.0,0.0,0.0,0.0,1695412769.634632,0.0,2023-09-22 14:59:29.634
20.0,-187500.02235174447,-187500.02235174447,-42908.17444421941,-30076.216766383262,51364.1746478289,70051.6858758552,105086.41363220378,48850.09513498487,80695.31836453895,35265.80009052755,-7223.681476555047,19702.79451641971,49468.9255319745,25948.631876543983,-16304.412937690371,-50894.67625554517,-0.06,0.886,0.466,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.634636,0.0,2023-09-22 14:59:29.634
22.0,-187500.02235174447,-187500.02235174447,-42819.28155652065,-30028.719309415737,51380.24555209227,70088.63330943981,105328.77359733268,48899.73835942011,80693.46316974917,35244.20830538372,-7215.388979362128,19713.72451945836,49437.20840659242,25959.584231327088,-16294.801687574589,-50938.61978514431,-0.06,0.886,0.466,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.63464,0.0,2023-09-22 14:59:29.634
24.0,-187500.02235174447,-187500.02235174447,-42857.59244651705,-30041.728024688724,51346.58382494257,70072.49534994308,105425.31078163514,48877.90070508728,80692.30087903749,35287.77185532711,-7223.614421321681,19707.71190019988,49484.30353215976,25957.684333048383,-16313.71126338378,-50839.37803976274,-0.06,0.886,0.466,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.634643,0.0,2023-09-22 14:59:29.634
26.0,-187500.02235174447,-187500.02235174447,-42787.16209973837,-30006.16639926033,51366.05219436315,70098.13280083332,105572.25114968434,48916.07748461694,80680.543861454,35257.73111077918,-7214.405502606095,19717.278446826756,49432.11220885661,25965.038056974183,-16307.743347614212,-50876.79485998093,-0.06,0.886,0.466,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.634647,0.0,2023-09-22 14:59:29.634
28.0,-187500.02235174447,-187500.02235174447,-42850.88692318046,-30052.56862074955,51348.23785403226,70058.79373059199,105500.34558777162,48867.52949566001,80689.68572493622,35285.20140471475,-7213.690246783525,19717.9042956715,49478.33561639018,25964.90394650745,-16312.012530805176,-50812.17596676064,-0.064,0.888,0.46,192.0,127.0,0.0,13.5,96.0,7.0,48.0,0.0,0.0,0.0,1695412769.63465,0.0,2023-09-22 14:59:29.634
30.0,-187500.02235174447,-187500.02235174447,-42774.89099203241,-30003.908873070348,51366.49922925225,70093.08130658642,105608.3715687241,48917.37388579534,80679.22510853113,35267.43176787278,-7213.958467716989,19713.23278108034,49423.97617387488,25960.41124587193,-16316.773452374156,-50861.79683945142,-0.064,0.888,0.46,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.634653,0.0,2023-09-22 14:59:29.634
32.0,-187500.02235174447,-187500.02235174447,-42813.17953028435,-30029.300454771572,51349.26603427721,70064.47107368363,105522.09383512662,48877.49837368708,80693.77609417154,35309.45304744876,-7212.99734270541,19713.970388647365,49493.69126483098,25956.589097570075,-16325.512984456182,-50762.28687313639,-0.064,0.888,0.46,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.694444,0.0,2023-09-22 14:59:29.694
34.0,-187500.02235174447,-187500.02235174447,-42774.823936799046,-30001.249015480164,51372.86947642201,70085.90639661628,105604.46001344443,48899.492490231096,80664.56236416845,35272.1256342084,-7212.483252582938,19720.47474628386,49419.17054881699,25965.14981569646,-16320.573248931558,-50825.63171692273,-0.064,0.888,0.46,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.694451,0.0,2023-09-22 14:59:29.694
36.0,-187500.02235174447,-187500.02235174447,-42790.31369570657,-30013.050736552566,51353.13288606798,70070.41663770874,105537.29302135624,48874.36912946333,80704.549634999,35306.56967241403,-7211.008037448888,19719.513621272283,49500.26267770084,25966.20034768585,-16320.685007653834,-50736.60471875724,-0.064,0.888,0.46,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.694454,0.0,2023-09-22 14:59:29.694
38.0,-187500.02235174447,-187500.02235174447,-42789.061998017074,-30008.93801557279,51373.07064212211,70071.78009412052,105605.71171113392,48879.44297545469,80661.54487866699,35261.88853524787,-7209.532822314838,19716.71965321537,49410.453368479415,25967.00501048625,-16315.432347706836,-50804.46461492356,-0.064,0.896,0.458,192.0,127.0,0.0,14.0,0.0,7.0,40.0,0.0,0.0,0.0,1695412769.694458,0.0,2023-09-22 14:59:29.694
40.0,-187500.02235174447,-187500.02235174447,-42735.61897702444,-29965.754445285136,51350.13775231096,70092.56721646395,105566.19382693694,48907.91909789075,80709.26585307906,35312.626995161416,-7228.196528935019,19701.52046698576,49516.11006451966,25955.538565580675,-16329.312781013585,-50678.95956980701,-0.064,0.896,0.458,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.694462,0.0,2023-09-22 14:59:29.694
42.0,-187500.02235174447,-187500.02235174447,-42799.81318710008,-30017.52108544363,51373.76354620022,70053.69753285618,105592.23360922738,48855.2807396985,80659.44381468819,35261.75442478114,-7216.685380540536,19714.573885747657,49408.53111845626,25971.2294901883,-16316.505231440691,-50745.25484386145,-0.064,0.896,0.458,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.694465,0.0,2023-09-22 14:59:29.694
44.0,-187500.02235174447,-187500.02235174447,-42742.41390733885,-29983.814654805024,51356.15037156944,70076.40690522277,105589.73021384838,48879.42062371023,80704.50493151009,35289.202366972255,-7232.219842936975,19699.82173440716,49497.80398581076,25957.103187692548,-16323.32251349956,-50680.8147645968,-0.064,0.896,0.458,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.694469,0.0,2023-09-22 14:59:29.694
46.0,-187500.02235174447,-187500.02235174447,-42820.868530376974,-30038.08469034251,51377.51863926872,70043.34867517337,105601.8225075987,48829.55388183044,80652.87240181833,35249.52802056408,-7218.585278819237,19709.74590894531,49403.16669978699,25967.60850758654,-16308.592713903514,-50743.08672464928,-0.064,0.896,0.458,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.75473,0.0,2023-09-22 14:59:29.754
48.0,-187500.02235174447,-187500.02235174447,-42711.16616859033,-29961.708779538727,51354.56339771312,70096.03173685452,105618.80983338474,48899.44778674219,80706.49423676661,35285.84960530396,-7242.971032019977,19682.47678070984,49500.62030561213,25947.71545502132,-16330.653885680902,-50649.74583980392,-0.064,0.892,0.452,192.0,127.0,0.0,13.5,112.0,7.0,16.0,0.0,0.0,0.0,1695412769.754741,0.0,2023-09-22 14:59:29.754
50.0,-187500.02235174447,-187500.02235174447,-42812.12899829495,-30036.207143808264,51366.29806355215,70034.07270122442,105579.89544628804,48831.543187086965,80661.61193390035,35252.23258164318,-7223.212089921486,19698.86060939558,49411.07921732416,25949.637705044475,-16321.623780920958,-50679.18308725156,-0.064,0.892,0.452,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.754744,0.0,2023-09-22 14:59:29.754
52.0,-187500.02235174447,-187500.02235174447,-42711.14381684588,-29974.8739570229,51368.08620310858,70081.12312330284,105644.46963601944,48894.21747853965,80708.84116993441,35275.299581921056,-7219.546403830815,19703.085089097636,49483.230648425895,25954.04099870217,-16314.493574439715,-50648.2035694365,-0.064,0.892,0.452,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.754748,0.0,2023-09-22 14:59:29.754
54.0,-187500.02235174447,-187500.02235174447,-42823.37192575597,-30048.835879425515,51373.18240084439,70026.09312845387,105596.10046101814,48829.66564055272,80651.93362855121,35261.32974163649,-7220.105197442198,19714.70799621439,49408.911098112,25966.267402919224,-16304.055309779083,-50665.481467900456,-0.064,0.892,0.452,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.754751,0.0,2023-09-22 14:59:29.754
56.0,-187500.02235174447,-187500.02235174447,-42672.16237451582,-29941.79337522905,51353.80343840164,70096.76934442155,105656.04783964728,48937.177531382746,80695.45247500569,35301.294660722575,-7238.701848829013,19702.593350719613,49480.70490130245,25958.06431270413,-16323.41192047738,-50603.9918189039,-0.064,0.892,0.452,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.754755,0.0,2023-09-22 14:59:29.754
58.0,-187500.02235174447,-187500.02235174447,-42772.83463154252,-30002.500713169666,51348.8189993881,70044.17568971822,105571.37943165058,48883.19806852318,80647.70914884916,35306.21204450274,-7229.694095813525,19716.31732181517,49422.769179674295,25968.36846689802,-16323.389568732926,-50575.85097263468,-0.066,0.898,0.45,192.0,126.5,120.0,14.0,8.0,7.0,8.0,0.0,0.0,0.0,1695412769.754758,0.0,2023-09-22 14:59:29.754
60.0,-187500.02235174447,-187500.02235174447,-42648.78244981557,-29930.595151256937,51355.09983958004,70091.31551877446,105653.1421128681,48960.51275259408,80684.45541673368,35303.663945634835,-7233.203319693008,19705.700243198906,49460.61068303713,25959.2266034158,-16320.260324509183,-50567.446716719474,-0.066,0.898,0.45,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.754761,0.0,2023-09-22 14:59:29.754
62.0,-187500.02235174447,-187500.02235174447,-42767.403157639885,-30006.680489382805,51347.56730169861,70024.77437553101,105557.5660535772,48889.501260459576,80662.4836519341,35300.110018266445,-7227.615383579181,19709.410632778483,49434.61560423561,25959.60658307154,-16319.098033797509,-50538.322393694216,-0.066,0.898,0.45,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.814912,0.0,2023-09-22 14:59:29.814
64.0,-187500.02235174447,-187500.02235174447,-42652.20226671723,-29940.251104861632,51362.96765362832,70075.15520753327,105671.60465378818,48955.08127869145,80687.40584700178,35294.54443389707,-7228.509453357394,19715.445603781416,49448.96542417591,25964.2780976627,-16312.32545522755,-50562.03759456129,-0.066,0.898,0.45,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.814921,0.0,2023-09-22 14:59:29.814
66.0,-187500.02235174447,-187500.02235174447,-42741.117506160444,-29995.348154943964,51348.19315054335,70028.82004127742,105568.58546359368,48895.84915588488,80667.95982932566,35311.88938759439,-7232.242194681429,19715.08797587013,49454.75452598984,25964.18869068488,-16313.353635472493,-50503.18545141047,-0.066,0.898,0.45,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.814924,0.0,2023-09-22 14:59:29.814
68.0,-187500.02235174447,-187500.02235174447,-42640.33349041146,-29943.87208746339,51360.6207204605,70066.08039928442,105660.58524377173,48931.76840922456,80673.3465997394,35295.773779842115,-7239.439456396039,19707.600141477604,49442.25990083932,25961.595888328065,-16312.213696505272,-50522.16208245303,-0.074,0.908,0.446,192.0,126.5,88.0,14.0,48.0,6.5,120.0,0.0,0.0,0.0,1695412769.814927,0.0,2023-09-22 14:59:29.814
70.0,-187500.02235174447,-187500.02235174447,-42748.9406167198,-30018.70572789976,51349.91423486641,70006.96003520013,105559.0189169668,48841.15443720275,80665.7917101135,35307.88842533689,-7234.499720871416,19715.579714248142,49447.44550555296,25962.355847639545,-16309.50913542618,-50478.95616042092,-0.074,0.908,0.446,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.814931,0.0,2023-09-22 14:59:29.814
72.0,-187500.02235174447,-187500.02235174447,-42654.45979290722,-29969.844814520457,51364.152296084445,70050.8812130548,105663.75919148437,48886.8414028694,80660.56140191095,35284.39674191437,-7239.953546518511,19712.0034351353,49422.88093839657,25960.85828076104,-16312.683083138834,-50527.43709414448,-0.074,0.908,0.446,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.814934,0.0,2023-09-22 14:59:29.814
74.0,-187500.02235174447,-187500.02235174447,-42714.85420642546,-30008.40157370586,51338.33603123856,70021.89100049627,105557.58840532166,48837.60050983435,80682.91314636626,35307.62020440343,-7246.726125088468,19704.023862364756,49463.538761560776,25956.454987103345,-16326.94349610132,-50455.9115118875,-0.074,0.908,0.446,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.814937,0.0,2023-09-22 14:59:29.814
76.0,-187500.02235174447,-187500.02235174447,-42603.0060771711,-29930.371633812385,51351.434153489376,70076.80923662297,105650.48225527792,48908.16496707976,80662.97539031213,35278.987619756175,-7250.972956534977,19697.72067042836,49424.17733957498,25951.694065534364,-16331.436196736837,-50485.8628494576,-0.074,0.908,0.446,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.875134,0.0,2023-09-22 14:59:29.875
78.0,-187500.02235174447,-187500.02235174447,-42632.17510368527,-29945.794337486543,51337.48666494926,70048.08724499789,105543.0597714257,48876.5372486755,80663.04244554549,35319.265463264644,-7253.163427491597,19696.290158783217,49489.55619210675,25946.41905384291,-16343.059103853597,-50370.14786841248,-0.088,0.906,0.446,192.0,126.5,32.0,14.0,40.0,6.5,120.0,0.0,0.0,0.0,1695412769.875147,0.0,2023-09-22 14:59:29.875
80.0,-187500.02235174447,-187500.02235174447,-42600.54738528102,-29938.798241472035,51364.93460714038,70050.00949502105,105585.63984461306,48885.99203658009,80638.20965745565,35279.00997150064,-7237.494854628427,19715.177382847956,49414.32022027019,25962.24408891727,-16328.66458042438,-50427.03305805124,-0.088,0.906,0.446,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.875151,0.0,2023-09-22 14:59:29.875
82.0,-187500.02235174447,-187500.02235174447,-42624.50845533711,-29957.46194809222,51343.85691211902,70035.77143380302,105508.83925066463,48880.35939697736,80675.22414627364,35303.37337295692,-7239.774732562868,19719.826545694657,49485.1305467046,25965.26157441873,-16332.03969383713,-50362.145943897485,-0.088,0.906,0.446,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.875155,0.0,2023-09-22 14:59:29.875
84.0,-187500.02235174447,-187500.02235174447,-42591.8525566879,-29937.34537808244,51358.340842526064,70049.85303280986,105570.91004501702,48947.25816813209,80644.71401509215,35273.44438713126,-7241.965203519489,19707.644844966515,49414.029647592266,25951.89523123446,-16338.678161940355,-50403.675485095446,-0.088,0.906,0.446,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.875158,0.0,2023-09-22 14:59:29.875
86.0,-187500.02235174447,-187500.02235174447,-42576.76512918057,-29932.1150698799,51342.42640047389,70046.70143684167,105520.59626824812,48979.64584584783,80694.98308837213,35315.75623938516,-7241.093485485731,19709.12006010057,49495.81468055424,25950.732940522783,-16342.030923608652,-50308.591164182566,-0.088,0.906,0.446,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.875161,0.0,2023-09-22 14:59:29.875
88.0,-187500.02235174447,-187500.02235174447,-42597.82047245747,-29953.393930601356,51369.49436300926,70033.26803842402,105579.40370791004,48993.101596009925,80643.39526216927,35278.004143000144,-7221.446302109516,19728.454319054406,49403.03258932025,25968.01083898674,-16323.344865244017,-50376.7416330268,-0.092,0.91,0.436,192.0,126.5,16.0,14.0,56.0,6.5,80.0,0.0,0.0,0.0,1695412769.875164,0.0,2023-09-22 14:59:29.875
90.0,-187500.02235174447,-187500.02235174447,-42538.81186709546,-29912.44553475923,51349.98129009978,70058.12317825832,105554.68267854246,49049.56210250403,80689.03752434702,35328.966120358244,-7232.219842936975,19713.746871202813,49503.83895681369,25959.09249294907,-16335.28069678315,-50275.4658788998,-0.092,0.91,0.436,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.875167,0.0,2023-09-22 14:59:29.875
92.0,-187500.02235174447,-187500.02235174447,-42599.09452189142,-29958.60188705944,51371.72953745479,70021.04163420697,105567.60198683765,49026.38334350388,80647.21741047113,35288.285945449585,-7218.562927074782,19725.99562716432,49403.36786548709,25973.06233323364,-16323.143699543918,-50334.51918775072,-0.092,0.91,0.436,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.934546,0.0,2023-09-22 14:59:29.934
94.0,-187500.02235174447,-187500.02235174447,-42540.93528281871,-29929.812840201004,51354.02695584619,70035.07852972491,105566.35028914812,49068.87400971341,80691.78678891502,35312.71640213924,-7231.281069669852,19716.80906019319,49491.25492468535,25964.56867034062,-16326.94349610132,-50278.28219870117,-0.092,0.91,0.436,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.934558,0.0,2023-09-22 14:59:29.934
96.0,-187500.02235174447,-187500.02235174447,-42611.32092610847,-29980.64070709237,51364.01818561771,70002.33322409788,105561.18703617896,49024.41638999181,80653.07356751843,35278.31706742252,-7232.845691781723,19715.445603781416,49400.41743521899,25963.16051043993,-16329.938629858332,-50324.05857134564,-0.092,0.91,0.436,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.934561,0.0,2023-09-22 14:59:29.934
98.0,-187500.02235174447,-187500.02235174447,-42483.51365131303,-29894.51943570607,51349.757772655226,70062.21354749365,105595.00522553983,49092.231582669214,80707.03067863354,35313.252844006165,-7249.989479778944,19696.13369657203,49489.5785438512,25951.31408587862,-16342.366199775484,-50246.609776808,-0.092,0.916,0.44,192.0,126.5,16.0,14.0,80.0,6.5,96.0,0.0,0.0,0.0,1695412769.934565,0.0,2023-09-22 14:59:29.934
100.0,-187500.02235174447,-187500.02235174447,-42561.63299818432,-29944.1179566524,51358.58671171507,70020.75106152905,105560.27061465629,49041.828398922495,80653.65471287427,35292.04103851808,-7233.940927260033,19707.04134786622,49406.87708936657,25955.24799290276,-16335.973600861264,-50252.7118030443,-0.092,0.916,0.44,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.934568,0.0,2023-09-22 14:59:29.934
102.0,-187500.02235174447,-187500.02235174447,-42429.55654019792,-29857.080263743435,51343.27576676319,70076.60807092287,105608.170403024,49125.78155109663,80697.57589072894,35320.80773363206,-7243.52982563136,19700.06760359617,49476.54747683376,25959.204251671345,-16343.170862575873,-50187.13178481243,-0.092,0.916,0.44,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695412769.934571,0.0,2023-09-22 14:59:29.934
